,Result,Season,Team1,Team2,deltaSeed,deltaeFG,deltaPoss,deltaTO%,deltaFT%,deltaOR%,deltaAvgORtg,deltaAvgDRtg,deltaOrdinalRank
709,1,2013,1276,1196,1,0.07582726285932606,0.07499999999998863,0.015379121590933575,-0.07085565218271384,0.14409340659340658,0.05204795873114154,0.2882223121131209,5.157894736842105
710,1,2013,1257,1455,-8,-0.08522727272727271,5.249999999999986,0.010457974636415013,0.14426314426314432,0.1384242929925032,0.1604505019790372,-0.13755682684373294,-26.842105263157897
711,1,2013,1276,1393,0,-0.010129932181060841,-2.9000000000000057,-0.03695689835765639,-0.07247627264883516,0.013906602141896207,0.02698805337670973,0.0867937295631267,-0.1578947368421053
712,1,2013,1257,1276,-3,-0.05513194940085464,9.200000000000003,0.06609011109516269,0.211329213708907,-0.03941094366626291,0.04282378174360635,-0.3432285581609966,-3.421052631578948
713,0,2014,1291,1107,0,0.10040930551325011,9.600000000000001,-0.07592893118457172,-0.11124440591391546,-0.06975806451612901,0.1730183592786203,0.1828744602050939,39.0
714,1,2014,1301,1462,0,-0.03546918767506996,-13.074999999999974,-0.025477269268718933,-0.31433027756557164,0.13530576030576025,0.07712039471247345,0.08284151210650015,38.10526315789473
715,1,2014,1142,1411,0,-0.06994068840520729,-8.825000000000003,0.009271376340593857,-0.06564827627373415,-0.06885987369858337,-0.2662889514313609,-0.20610258026774386,-77.63157894736844
716,1,2014,1397,1234,0,0.020753355659016037,-18.825000000000003,-0.07462555907514956,-0.08766766457496566,0.04167780450859837,0.14494584181002512,0.07886160947936127,15.263157894736842
717,0,2014,1386,1163,3,-0.08887584767866458,-2.7624999999999744,-0.06272397954289988,-0.051890975482524804,0.11169590643274849,0.06166766629157383,0.06347197002085114,47.315789473684205
718,1,2014,1173,1326,5,0.04295914611704088,10.4375,-0.04777512831296504,0.22987915593178743,-0.16101384635867394,-0.01892272007221596,0.0822132096854995,47.68421052631579
719,0,2014,1107,1196,15,-0.020410310588881986,-2.1750000000000043,-0.03105714318237887,-0.27562186490757923,-0.060618279569892464,-0.07292603096529438,-0.0020637381878029215,188.31578947368422
720,0,2014,1153,1217,-7,-0.11793316270329818,-4.375,0.012818675456615553,-0.10759037826037132,0.12862644747725388,-0.07854277175609425,-0.08391204440339861,-8.052631578947366
721,1,2014,1257,1264,-9,0.058911366411366406,-2.5250000000000057,-0.07212201960634956,-0.40703870203870207,-0.06380964410521062,0.20691220254254006,0.00539145682193598,-76.36842105263158
722,0,2014,1459,1276,13,-0.09323165064690497,-1.3624999999999972,0.09667277275650443,0.1721803384938978,-0.13970513714759245,-0.49221589477911143,-0.10741726939634888,208.1578947368421
723,1,2014,1277,1174,-9,-0.03626395534290272,-8.224999999999994,0.0687689045942137,-0.15606060606060612,0.06271172086720872,-0.12610364373048122,-0.1263062636224096,-87.78947368421052
724,1,2014,1295,1328,7,-0.009500135281385325,-0.6875,0.009856718087326882,-0.0383116883116883,-0.028297682709447436,-0.08994250169814333,0.019899008555845366,32.05263157894736
725,1,2014,1332,1140,-3,0.03877037994685073,5.137500000000031,0.03578540095657878,0.05198053580406525,0.0609364435429344,0.044836723739080764,0.031679629738757376,-14.526315789473685
726,0,2014,1160,1338,-1,0.009624944990191397,-1.3125,0.07519905566477891,0.10981132568044333,-0.11240669240669243,-0.08331684196549127,-0.09226712710161467,37.26315789473684
727,1,2014,1361,1308,-9,-0.07406313966304517,-15.950000000000003,-0.007417075770654924,0.07600040488561971,-0.06301513877207737,0.060973393685428645,-0.3633533431510906,-42.578947368421055
728,0,2014,1301,1387,7,0.0002799087704749015,-2.3499999999999943,-0.0761638454279292,-0.15562582072016032,0.06937799043062198,0.08519690229811427,0.09448434738631384,56.0
729,0,2014,1444,1393,11,-0.044085277214606367,8.700000000000003,-0.0759409964056017,-0.25211863450734406,-0.12710727969348667,-0.18239813721148945,-0.017551377669177026,146.42105263157896
730,0,2014,1113,1400,3,0.05861121245959877,-24.074999999999996,-0.019556574183170028,-0.1774132303387005,-0.018853605743849644,0.21854414078809603,0.11493983465723945,-12.94736842105263
731,0,2014,1454,1437,13,0.1937580025608195,0.4250000000000256,0.10971296752871973,0.24827144686299613,-0.10073619490095459,-0.1762448872266984,0.12135250888650173,170.6315789473684
732,1,2014,1458,1110,-13,-0.04035118320832598,1.5749999999999957,-0.044819903723834875,-0.07932874004302576,-0.09166136182265214,-0.056340148138837254,-0.10111299647979921,-151.0
733,0,2014,1451,1112,15,0.035211370050333146,-1.0375000000000085,-0.08837222379506032,0.21213086613715057,-0.03638078785261295,0.15045423863666163,0.18515320909461686,150.84210526315792
734,1,2014,1124,1304,-5,0.04782664628234773,6.38750000000001,0.011139828663559559,0.32420575732716833,0.10433096315449256,0.1637288253061091,0.08169459760803444,-41.21052631578947
735,1,2014,1166,1418,-11,0.04009095742966712,-9.449999999999989,-0.0013994495498437787,0.0636363636363636,-0.13307757885762997,0.051470859389636914,-0.041941274359748926,-110.36842105263159
736,1,2014,1211,1329,-1,0.037994251372865495,1.7499999999999858,-0.09640907617044009,-0.25996929845384487,-0.029861111111111116,0.10167101806845369,0.10056038601652129,8.473684210526317
737,1,2014,1235,1300,-11,-0.07749042145593876,12.387500000000003,-0.015697347567779824,-0.17982657793910073,-0.12694512694512697,-0.19377139974723923,-0.16547793001147415,-105.47368421052632
738,1,2014,1242,1184,-13,-0.1668977928908416,1.5375000000000085,0.0019504844744560046,0.1128986822879573,0.12202380952380953,-0.1491914536552269,-0.13184791801204487,-131.52631578947367
739,1,2014,1246,1243,-1,0.09094526163491684,-6.662499999999994,-0.026661882315843266,-0.052095490716180304,0.062413051915096995,0.19309257522388856,0.17010489341958512,-43.68421052631579
740,1,2014,1272,1203,-1,-0.08903499840120621,12.312500000000014,-0.01056406973648713,-0.10846664058578381,-0.13234461796457392,-0.21079555804395378,-0.2697614651941337,-27.263157894736842
741,1,2014,1273,1181,11,0.024288740920096807,4.800000000000011,-0.0025529944890025913,0.1093640162461923,0.08714556748830946,0.14292207522153988,0.12756200449502675,87.26315789473684
742,0,2014,1344,1314,5,-0.025986349744113735,3.125000000000014,-0.08159390857429227,0.38172989881064423,-0.1744397759103641,-0.007425931023190779,0.14791161905673333,32.578947368421055
743,1,2014,1372,1433,7,-0.03130995489486055,-11.387500000000003,-0.06712484678690248,0.1100533638269488,0.1866815091139095,0.1954236866147433,0.1741233862855074,64.6842105263158
744,1,2014,1390,1307,3,0.06292172739541174,9.25,0.04238015946690321,-0.2162768031189084,-0.08633040935672515,-0.10065192392142364,-0.051818407300819214,3.0
745,1,2014,1397,1269,5,-0.03025037916824813,-20.91249999999998,0.0007755810610534375,-0.18607731829152463,0.11160117615610796,-0.023954648432144676,-0.05248004707968423,-7.421052631578945
746,0,2014,1409,1417,9,-0.1630225675175731,6.012499999999989,0.03990499196392894,0.18478121952039817,0.0019456843413285796,-0.28194890571990017,-0.2318468128554234,104.94736842105263
747,1,2014,1438,1157,-15,0.10707480545784037,-5.712500000000006,-0.03825617148052274,0.03154630159504934,-0.1345571053613389,0.18035648452787834,0.012219258201724759,-223.57894736842107
748,1,2014,1455,1142,-15,-0.005400943396226376,2.8374999999999915,-0.04714790830893881,-0.11295400943396228,-0.02463226911889671,0.17628791871171767,-0.07366397252307866,-154.21052631578948
749,1,2014,1163,1437,5,0.08887584767866458,2.7624999999999744,0.06272397954289988,0.051890975482524804,-0.11169590643274849,-0.12316731148592863,-0.001972324826496563,14.842105263157894
750,0,2014,1393,1173,-8,-0.07022621221129943,-16.474999999999994,0.03857400404899747,0.08512485406962778,0.18872320596458536,0.08265151978199414,-0.08823190407280335,-47.94736842105263
751,0,2014,1338,1196,8,0.022100984974119386,4.9375,-0.08797586399534055,-0.22711694054977632,0.004906692406692392,0.1252843163265276,0.09256775788586302,2.4210526315789487
752,1,2014,1257,1387,-1,0.025247441238007318,6.3125,-0.03320446012561859,-0.09980330989764952,-0.031106090349025284,0.14083562190859644,-0.08160713006908438,-21.94736842105263
753,1,2014,1276,1400,-5,0.1670992404391522,-21.787499999999994,-0.0022493430895749456,-0.20404200802680023,0.05111555111555122,0.5048842312959497,0.08717013464490608,-36.368421052631575
754,0,2014,1217,1277,8,0.08707093821510298,-4.512500000000003,-0.04611920503136266,0.26463210702341144,-0.06458251376868612,0.1407900314180197,0.08201278249632649,26.631578947368418
755,0,2014,1295,1361,8,0.01447044334975367,2.987499999999997,0.044817185109772395,-0.22352216748768466,0.10327487903181765,-0.14359261120632139,0.2579886231233137,46.68421052631578
756,0,2014,1332,1458,5,0.09109686609686607,29.47500000000001,0.0675668573010208,0.2536223036223036,0.08235441323676615,0.11847120314791848,0.135988503488087,20.842105263157897
757,1,2014,1112,1211,-7,-0.02449182303834757,-0.29999999999998295,0.08363347962558282,-0.11048793916757185,-0.07761424165965791,-0.22717092615833345,-0.1701596357294075,-16.894736842105264
758,0,2014,1166,1124,-3,0.054509170075207836,-0.2750000000000057,-0.05807846371284156,-0.26333619210977705,-0.09004524886877827,0.09491359870727711,0.08995564914043386,-26.05263157894737
759,1,2014,1235,1314,-3,0.04302081334101038,5.237500000000011,-0.0933419755239013,0.019439552755601497,-0.24404761904761904,-0.019362572974477965,0.08613992032736473,-1.1052631578947363
760,0,2014,1455,1246,-7,-0.059723413379073775,4.099999999999994,-0.04276609023465744,-0.11823702830188693,-0.1204117453468388,0.015659261367038102,-0.1523505145781595,0.5789473684210531
761,1,2014,1390,1242,8,0.04229883177251614,8.724999999999994,-0.055555315120194404,-0.2377414495835548,-0.08771929824561403,0.08484144956410067,0.008983481114378078,34.73684210526316
762,1,2014,1397,1273,-3,-0.0060155439912396025,-6.800000000000011,0.00694403245273964,-0.13711967253958446,0.021680534511328398,-0.11555270925413641,-0.10195869734332086,-72.05263157894737
763,0,2014,1372,1417,8,-0.0946890286512928,-7.400000000000006,-0.028041543026706223,-0.07914046121593288,0.06424699582027166,-0.09498411214777858,-0.03642043780276527,66.05263157894737
764,1,2014,1438,1272,-7,0.07807262979022633,-14.237500000000026,0.02333260217396199,0.11431623305597877,-0.09787670336382537,0.0712216002202184,-0.016812222698170065,-11.68421052631579
765,1,2014,1112,1361,-3,0.023310173271573198,3.3500000000000085,0.04357243621532758,-0.29596353209322834,0.04373423044575275,-0.1902068642459187,0.1883604983720354,-26.473684210526315
766,1,2014,1173,1390,1,0.04352226720647756,-0.20000000000000284,0.007254899262807257,0.18053306342780018,-0.05861885024770691,-0.013027930957237865,0.072519693659163,13.421052631578945
767,1,2014,1196,1417,-3,-0.1389682993456579,-1.8125,0.06590738016749997,0.07789371704466042,0.04956896551724138,-0.25893674940069156,-0.2375430816628692,-14.789473684210526
768,1,2014,1458,1124,-4,0.041996220062257894,-6.812500000000014,-0.09127768212415724,-0.42629915507274,-0.09347809347809347,0.050679520771162556,0.10723373779174206,-25.578947368421055
769,1,2014,1163,1235,4,0.04786079182630909,1.8249999999999744,0.016204477113264282,0.12501176312428586,0.06842105263157894,0.13740260250745484,0.041013702203537394,3.0526315789473664
770,0,2014,1257,1246,-4,0.006298701298701248,13.599999999999994,0.01374804757212883,-0.13012987012987026,-0.12605688196220466,0.07516015462776537,-0.1584928282828001,-9.473684210526315
771,0,2014,1397,1276,9,-0.0641269241365181,-1.1000000000000085,-0.027906711494567277,0.04548889576471926,-0.004747991917198102,-0.25029931648489256,0.09087380820590774,10.578947368421051
772,0,2014,1438,1277,-3,0.12404625951671638,-1.2000000000000028,-0.018066950554816996,0.19516509433962265,-0.0888686690395612,0.21344378327037328,0.05417482072183877,5.0
773,0,2014,1173,1196,10,0.0858210989789937,8.524999999999991,-0.04830041585738715,-0.05720838615575463,-0.14633814849332094,0.052245423163477245,0.10107127021692652,47.26315789473684
774,1,2014,1458,1112,1,0.04836926478717529,-4.9125000000000085,-0.11225350031455167,0.1273355444997236,-0.09150487745946115,0.17485487595753657,0.16686652828853887,6.578947368421053
775,0,2014,1277,1163,-3,-0.09463937621832358,-5.437499999999972,0.049644450514239574,-0.2240740740740741,0.07626898801882762,-0.23269742142547578,-0.07218258351970874,-14.526315789473683
776,1,2014,1246,1276,6,-0.10926700418225843,-5.700000000000003,0.008222265957679442,0.17288740920096862,0.06753084314059926,-0.3365399881063449,0.05146045754146633,-3.684210526315791
777,0,2014,1196,1163,-6,-0.07752525252525255,-9.237499999999969,0.07021019950559945,0.05664983164983162,0.11907894736842109,-0.16857025335187314,-0.058254665805469785,-15.947368421052632
778,0,2014,1458,1246,-6,0.02306397306397312,1.1749999999999972,-0.06868601485774217,-0.14296296296296307,-0.20529798090773707,0.027809382068329835,-0.0036640174287745353,-1.7894736842105257
779,0,2014,1246,1163,1,-0.061026936026935985,-14.637499999999974,0.009023477765183502,-0.04407407407407399,0.18442447582370572,-0.09597063806344863,0.06085651403781467,-12.105263157894736
780,1,2015,1214,1264,0,-0.06472111132089498,15.662499999999994,-0.010675375133033904,-0.07305187003312674,-0.06597026162243541,-0.1695436892869776,-0.13847944931853517,95.38888888888886
781,0,2015,1140,1279,0,0.005448717948717985,-1.875,0.04764764764764762,0.0020432692307692513,-0.08745873759409756,-0.16001001001001014,-0.16431431431431454,-17.5
782,0,2015,1129,1173,0,0.11503783733797757,2.375,0.001649958982241656,0.0519174899434367,0.07106732968801938,0.257123030782604,0.15051302378072584,20.77777777777778
783,1,2015,1352,1316,0,0.03794798924705273,3.762500000000003,0.06312218517868631,0.05393099388416067,-0.2162833515369012,-0.10797980198203216,-0.126056578669544,53.333333333333314
784,0,2015,1411,1112,13,0.028290808156293423,-6.587499999999999,0.03748815850839432,-0.11217367024989527,0.1331610652946042,0.11346248888357835,0.02897105661188859,209.88888888888889
785,0,2015,1459,1116,7,-0.07205673081007613,-3.0,-0.08971611786954636,0.024350778075131252,-0.24080086580086577,-0.155182556782555,-0.14031514391606703,62.05555555555555
786,0,2015,1400,1139,5,-0.11930442980974904,4.675000000000011,0.055416857027510924,0.24369582348305746,0.1347577154028767,-0.12808948823093136,-0.1119259490119412,-14.444444444444443
787,0,2015,1345,1153,1,0.1093883575723768,-3.924999999999997,-0.06254565654627878,-0.10519755313944179,0.15102308544169007,0.26853276317727026,0.2620366847175012,15.05555555555555
788,1,2015,1207,1186,-9,0.002407819830551605,-12.174999999999997,0.06454060172226556,-0.16912304212902418,0.03172118579095329,0.030492379668128455,-0.13044496383123905,-98.44444444444444
789,0,2015,1124,1209,-11,0.11860020697864482,-2.6000000000000014,0.04797695082904538,0.13342904985253884,0.03209997549620203,0.171197919139774,0.17713494701566423,-65.6111111111111
790,1,2015,1246,1214,-15,-0.015983867868497426,-11.812499999999986,-0.04257508835177415,0.11750078608112347,0.05372154726993439,0.16367040034233038,-0.022774066739671528,-267.72222222222223
791,1,2015,1301,1261,-1,0.05462897080745688,-6.412499999999994,-0.04880605220417031,0.21470146866053674,-0.10583771067642028,0.07151349449868794,0.03821264123959067,-3.8888888888888857
792,0,2015,1217,1314,9,-0.0939560304593467,-6.075000000000031,0.10206961105980225,0.13749774830099076,-0.07460584547298543,-0.36550313820490266,-0.23429803035411834,42.44444444444444
793,0,2015,1318,1323,11,-0.01705169830169817,2.137500000000003,0.026342421104575964,0.09424325674325673,-0.06603309481216468,-0.06675236178858701,-0.12010109749806275,88.38888888888889
794,0,2015,1433,1326,-3,0.0720963995354239,-7.875,-0.021999580800670715,-0.04237804878048779,-0.0275835866261398,-0.02920455384760534,0.14443406548038717,6.777777777777779
795,1,2015,1412,1235,11,0.056698474528068754,-10.099999999999994,0.07268666477040132,0.11771243461264108,0.16770369270369273,0.02462490988047361,0.12312598397456131,154.05555555555554
796,0,2015,1374,1417,-5,0.14604544506983536,-13.424999999999997,0.01332690716132287,0.03678410117434511,0.005924369747899172,0.22241792021580642,0.16657806134741526,-16.444444444444446
797,1,2015,1428,1372,-7,0.014303664692121909,3.8374999999999986,-0.14384373811911796,-0.1708252568407952,-0.14704836415362732,-0.09415805868035854,0.25732593898618994,-43.888888888888886
798,1,2015,1437,1248,-15,-0.2100969968079846,4.162499999999994,0.014114140365194344,0.06370880726520706,-0.206910569105691,-0.3272169363715045,-0.61073785156758,-158.66666666666666
799,1,2015,1462,1279,-5,0.20055333817126264,4.875,0.08670488670488671,0.1786579281567489,-0.06078658660180403,0.1331470507941097,0.11357239592533697,-25.555555555555557
800,0,2015,1344,1173,-5,0.10552284754634844,2.4499999999999886,0.016553341902669882,0.018226113014354783,0.04704526960624522,0.13366350927482307,0.12068060667838865,0.3333333333333286
